Points,account_creation,favourites,followers,following,link,lists,name,socialsource,source,statuses,symbol,symbol_id,timestamp_api_call
4703,1507700213,40,4568,49,https://twitter.com/EthereumBlue,27,BLUE - Trade BLUE on CoinExchange,Twitter,cryptocompare,375,BLUE,350048,2017-12-30 17:56:19.499675
0,,,,,,,,Twitter,cryptocompare,,BLX,241634,2017-12-30 17:56:01.417809
0,,,,,,,,Twitter,cryptocompare,,BM,24405,2017-12-30 17:56:02.541725
10903,1502975202,4,10743,3268,https://twitter.com/bitcomo,32,Bitcomo,Twitter,cryptocompare,48,BM*,345544,2017-12-30 17:56:18.868509
5238,1467377778,40,4753,68,https://twitter.com/BlackmoonFG,97,Blackmoon,Twitter,cryptocompare,243,BMC,304184,2017-12-30 17:56:11.114830
687,1499776958,24,677,30,https://twitter.com/BmChain,2,BMCHAIN,Twitter,cryptocompare,50,BMT,481737,2017-12-30 17:56:38.987404
47,1493477520,0,37,0,https://twitter.com/Bitmxittz,2,bitmxittz,Twitter,cryptocompare,32,BMXT,213113,2017-12-30 17:55:52.927451
217559,1498120695,315,209739,1348,https://twitter.com/binance_2017,1564,binance,Twitter,cryptocompare,693,BNB,204788,2017-12-30 17:55:50.831913
0,,,,,,,,Twitter,cryptocompare,,BNB*,60622,2017-12-30 17:56:47.103460
1987,1499293916,85,1912,3265,https://twitter.com/benjacoin,15,benjaCoin,Twitter,cryptocompare,196,BNC,215570,2017-12-30 17:55:53.217558
9387,1496329904,1228,8881,506,https://twitter.com/Bankeracom,101,Bankera,Twitter,cryptocompare,1009,BNK,384605,2017-12-30 17:56:25.597846
46107,1483538791,609,42787,85,https://twitter.com/bancornetwork,664,Bancor,Twitter,cryptocompare,616,BNT,22327,2017-12-30 17:55:58.993426
16877,1505212352,273,16732,72,https://twitter.com/bounty0x,29,Bounty0x,Twitter,cryptocompare,171,BNTY,543363,2017-12-30 17:56:46.483916
0,,,,,,,,Twitter,cryptocompare,,BNX,56682,2017-12-30 17:56:46.557708
0,,,,,,,,Twitter,cryptocompare,,BOAT,57742,2017-12-30 17:56:46.946369
540,1396922277,6,470,601,https://twitter.com/Dobbscoin,14,BitCoin Bob,Twitter,cryptocompare,276,BOB,7635,2017-12-30 17:56:50.812891
0,,,,,,,,Twitter,cryptocompare,,BOG,188677,2017-12-30 17:55:47.314810
9762,1438941618,585,9370,5889,https://twitter.com/Bolivarcoin,78,Bolivarcoin (BOLI),Twitter,cryptocompare,2044,BOLI,21357,2017-12-30 17:55:52.997381
0,,,,,,,,Twitter,cryptocompare,,BOMB,42110,2017-12-30 17:56:30.176350
0,,,,,,,,Twitter,cryptocompare,,BON,21869,2017-12-30 17:55:53.330835
9932,1490945171,23,9847,60,https://twitter.com/Bonpay_com,17,Bonpay,Twitter,cryptocompare,270,BON*,346775,2017-12-30 17:56:18.399243
9,1493765020,0,4,0,https://twitter.com/Boom_Coin,1,coin boom,Twitter,cryptocompare,0,BOOM,5378,2017-12-30 17:56:44.777823
4705,1482744780,100,4345,788,https://twitter.com/boscoinio,72,BOScoin,Twitter,cryptocompare,158,BOS,116384,2017-12-30 17:55:42.638148
0,,,,,,,,Twitter,cryptocompare,,BOSON,33869,2017-12-30 17:56:17.410109
0,,,,,,,,Twitter,cryptocompare,,BOSS,41125,2017-12-30 17:56:26.456461
0,,,,,,,,Twitter,cryptocompare,,BOST,4342,2017-12-30 17:56:31.234862
1152,1388625696,24,1055,1105,https://twitter.com/monkeyscage,19,Monkeyscage,Twitter,cryptocompare,2584,BOTS,28125,2017-12-30 17:56:06.016895
0,,,,,,,,Twitter,cryptocompare,,BOU,241804,2017-12-30 17:56:01.540362
1039,1502445274,113,1034,9,https://twitter.com/boxycoin,1,BoxyCoin,Twitter,cryptocompare,138,BOXY,465681,2017-12-30 17:56:39.117936
1840,1486127326,126,1770,179,https://twitter.com/BLOCKPOOLIO,14,BLOCKPOOL,Twitter,cryptocompare,425,BPL,384729,2017-12-30 17:56:25.524133
710,1497043671,0,600,4,https://twitter.com/bitqyOfficial,22,Bitqy Official,Twitter,cryptocompare,92,BQ,340125,2017-12-30 17:56:18.504055
514,1370216164,19,459,3,https://twitter.com/BBQcoinOfficial,11,BBQcoin.org,Twitter,cryptocompare,105,BQC,4343,2017-12-30 17:56:31.247165
27153,1494353632,4,25768,1033,https://twitter.com/Ethos_io,277,Ethos.io,Twitter,cryptocompare,230,BQX,141464,2017-12-30 17:55:42.697321
0,,,,,,,,Twitter,cryptocompare,,BRAIN,30373,2017-12-30 17:56:11.789782
879,1503002643,14,844,24,https://twitter.com/coinBrat,7,BROTHER Token BRAT,Twitter,cryptocompare,40,BRAT,357734,2017-12-30 17:56:19.729994
3447,1506672971,1,3327,0,https://twitter.com/breadtoken,24,Bread Token,Twitter,cryptocompare,49,BRD,543502,2017-12-30 17:56:45.730043
0,,,,,,,,Twitter,cryptocompare,,BRDD,33875,2017-12-30 17:56:18.376922
339,1455029756,97,274,124,https://twitter.com/britcoin3uk,13,Britcoin3,Twitter,cryptocompare,100,BRIT,182416,2017-12-30 17:55:45.459831
4334,1404806580,1339,3657,1522,https://twitter.com/BreakoutGaming,135,Breakout Gaming,Twitter,cryptocompare,2337,BRK,20892,2017-12-30 17:55:53.067845
946,1475011197,36,841,25,https://twitter.com/bitrad_io,21,Bitrad_io,Twitter,cryptocompare,27,BRO,234982,2017-12-30 17:56:01.150934
2023,1448178263,300,1903,2797,https://twitter.com/BitBronze,24,SushiNoTomato,Twitter,cryptocompare,271,BRONZ,28888,2017-12-30 17:56:08.193309
4334,1404806580,1339,3657,1522,https://twitter.com/BreakoutGaming,135,Breakout Gaming,Twitter,cryptocompare,2337,BRX,299415,2017-12-30 17:56:10.108803
0,,,,,,,,Twitter,cryptocompare,,BS,30175,2017-12-30 17:56:10.766713
128,1425583747,1,38,63,https://twitter.com/NastaGm,18,Anastasia Bantikova,Twitter,cryptocompare,213,BSC,7482,2017-12-30 17:56:50.323969
7780,1454268653,1075,7029,1304,https://twitter.com/Bit_send,150,BitSend - Masternode,Twitter,cryptocompare,1201,BSD,22329,2017-12-30 17:55:58.743381
664,1430840493,562,449,402,https://twitter.com/BitStone_Devs,43,BitStone Developers,Twitter,cryptocompare,683,BST,15272,2017-12-30 17:55:42.710016
0,,,,,,,,Twitter,cryptocompare,,BSTAR,35684,2017-12-30 17:56:19.810284
0,,,,,,,,Twitter,cryptocompare,,BSTK,57466,2017-12-30 17:56:46.667933
15481,1297178585,5561,14136,12415,https://twitter.com/GlobalBoost,268,GlobalBoost®,Twitter,cryptocompare,5165,BSTY,6100,2017-12-30 17:56:47.060982
0,,,,,,,,Twitter,cryptocompare,,BT,249784,2017-12-30 17:56:02.557117
0,,,,,,,,Twitter,cryptocompare,,BT1,364317,2017-12-30 17:56:21.729421
0,,,,,,,,Twitter,cryptocompare,,BT2,364348,2017-12-30 17:56:21.671026
4611,1430269928,2018,3378,1,https://twitter.com/Bata_Money,246,BATA,Twitter,cryptocompare,3471,BTA,16125,2017-12-30 17:55:44.423541
63,1460180887,1,58,8,https://twitter.com/spider_BTB,1,Spidersbox,Twitter,cryptocompare,48,BTB,4399,2017-12-30 17:56:32.932234
632886,1313643968,77,606398,105,https://twitter.com/bitcoin,5294,Bitcoin,Twitter,cryptocompare,18989,BTC,1182,2017-12-30 17:55:41.382355
632886,1313643968.0,77.0,606398.0,105.0,https://twitter.com/bitcoin,5294.0,Bitcoin,Twitter,cryptocompare,18989.0,BTC,1182,2017-12-30 17:32:32.832908
0,,,,,,,,Twitter,cryptocompare,,BTCA,531559,2017-12-30 17:56:42.821190
25852,1404835506,472,23801,3526,https://twitter.com/BitcoinDark,410,BitcoinDark,Twitter,cryptocompare,1376,BTCD,4400,2017-12-30 17:56:32.855886
24252,1508712874,0,24232,0,https://twitter.com/BTCE_Token,4,EthereumBitcoin (eBitcoin: BTCE),Twitter,cryptocompare,109,BTCE,463700,2017-12-30 17:56:39.068533
7707,1510988447,2,7692,0,https://twitter.com/BTCliteofficial,3,BTC Lite (BTCL),Twitter,cryptocompare,40,BTCL,486837,2017-12-30 17:56:39.194930
0,,,,,,,,Twitter,cryptocompare,,BTCL*,29370,2017-12-30 17:56:09.010749
1405,1507169265,65,1355,806,https://twitter.com/BTCMoonProject,10,BTCMoon Project,Twitter,cryptocompare,115,BTCM,429400,2017-12-30 17:56:30.473579
868,1416936602,3,788,1872,https://twitter.com/BitcurrencyTeam,16,Bitcurrency,Twitter,cryptocompare,13,BTCR,28764,2017-12-30 17:56:08.410930
5446,1508497011,133,5361,22,https://twitter.com/BitcoinRed1,17,Bitcoin Red,Twitter,cryptocompare,114,BTCRED,371064,2017-12-30 17:56:24.741709
0,,,,,,,,Twitter,cryptocompare,,BTCRY,5344,2017-12-30 17:56:43.630045
853,1392681924,22,678,1432,https://twitter.com/theotherbitcoin,35,bitcoinscrypt,Twitter,cryptocompare,275,BTCS,71321,2017-12-30 17:56:49.863011
0,,,,,,,,Twitter,cryptocompare,,BTCZ,327184,2017-12-30 17:56:15.561548
434,1472806758,2,369,7,https://twitter.com/Bitcloud_BTD,13,Bitcloudcoin,Twitter,cryptocompare,3,BTD,28089,2017-12-30 17:56:03.194377
434,1472806758,2,369,7,https://twitter.com/Bitcloud_BTD,13,Bitcloudcoin,Twitter,cryptocompare,3,BTDX,362846,2017-12-30 17:56:20.751515
22056,1400584891,283,20110,747,https://twitter.com/Bytecoin_BCN,389,Bytecoin BCN,Twitter,cryptocompare,1695,BTE,4401,2017-12-30 17:56:32.118138
51259,1505524965,1388,48799,527,https://twitter.com/bitcoingold,492,Bitcoin Gold [BTG],Twitter,cryptocompare,781,BTG,347235,2017-12-30 17:56:19.001113
0,,,,,,,,Twitter,cryptocompare,,BTG*,4402,2017-12-30 17:56:32.043421
0,,,,,,,,Twitter,cryptocompare,,BTLC,33522,2017-12-30 17:56:16.216776
2166,1405713284,169,1916,116,https://twitter.com/ProjectBitmark,50,Bitmark,Twitter,cryptocompare,580,BTM,4403,2017-12-30 17:56:32.639755
0,,,,,,,,Twitter,cryptocompare,,BTM*,218008,2017-12-30 17:55:53.454665
357,1418453186,7,287,204,https://twitter.com/bitmilesco,14,Bitmiles,Twitter,cryptocompare,138,BTMI,5404,2017-12-30 17:56:45.859297
1716,1497703178,4,1626,94,https://twitter.com/bitcoin_planet_,18,Bitcoin Planet,Twitter,cryptocompare,57,BTPL,182346,2017-12-30 17:55:45.070937
1229,1392231712,227,1021,503,https://twitter.com/BitQuarkCoin,40,BitQuark,Twitter,cryptocompare,8258,BTQ,8763,2017-12-30 17:56:51.874118
13136,1390338370,153,11490,378,https://twitter.com/_bitshares,329,BitShares Community,Twitter,cryptocompare,1006,BTS,5039,2017-12-30 17:56:40.016595
0,,,,,,,,Twitter,cryptocompare,,BTTF,33945,2017-12-30 17:56:16.626428
12692,1493190777,2486,12290,166,https://twitter.com/bitcore_btx,80,BitCore,Twitter,cryptocompare,2361,BTX,198983,2017-12-30 17:55:48.563308
317,1431278571,1,277,95,https://twitter.com/btxcoin,8,BitcoinTX,Twitter,cryptocompare,41,BTX*,6113,2017-12-30 17:56:48.638004
0,,,,,,,,Twitter,cryptocompare,,BTZ,42843,2017-12-30 17:56:30.126300
1493,1450321402,85,1266,250,https://twitter.com/SwagSociety_me,45,SwagSociety.me,Twitter,cryptocompare,2009,BUCKS,66685,2017-12-30 17:56:50.200567
632,1446658693,202,409,8,https://twitter.com/PurePoS ,44,DigiCube,Twitter,cryptocompare,3854,BUCKS*,7481,2017-12-30 17:56:50.549136
0,,,,,,,,Twitter,cryptocompare,,BUK,4404,2017-12-30 17:56:32.289170
0,,,,,,,,Twitter,cryptocompare,,BULLS,35821,2017-12-30 17:56:19.667556
19315,1419301287,241,17855,1363,https://twitter.com/Burstcoin_dev,292,BURST,Twitter,cryptocompare,754,BURST,5286,2017-12-30 17:56:41.656052
2841,1450104041,344,2666,243,https://twitter.com/_BuzzCoin,35,BuzzCoin,Twitter,cryptocompare,302,BUZZ,28893,2017-12-30 17:56:10.281978
401,1395083058,41,326,12,https://twitter.com/BeaverCoin_BVC,15,BeaverCoin,Twitter,cryptocompare,100,BVC,48800,2017-12-30 17:56:39.346176
1226,1508187879,28,1196,15,https://twitter.com/BulwarkCoin,6,Bulwark,Twitter,cryptocompare,40,BWK,453855,2017-12-30 17:56:35.194183
444,1463648541,13,404,41,https://twitter.com/Bitcedis,8,Bitcedi,Twitter,cryptocompare,19,BXC,45031,2017-12-30 17:56:33.526508
1120,1379262949,64,1030,69,https://twitter.com/gladimorcrypto,18,Adam Trat,Twitter,cryptocompare,228,BXT,28208,2017-12-30 17:56:03.572342
1927,1415329062,0,1617,3,https://twitter.com/Bytecent_BYC,62,Bytecent,Twitter,cryptocompare,6,BYC,5308,2017-12-30 17:56:43.598575
0,,,,,,,,Twitter,cryptocompare,,BamitCoin,35407,2017-12-30 17:56:19.828282
254,1401428928,8,209,19,https://twitter.com/Coin2Crypto,9,Coin2Crypto,Twitter,cryptocompare,10,C2,5396,2017-12-30 17:56:45.599653
9346,1501705796,222,9086,421,https://twitter.com/CRYPTOtwenty,52,CRYPTO20,Twitter,cryptocompare,279,C20,339632,2017-12-30 17:56:17.576277
49,1505303591,0,34,0,https://twitter.com/cabbagetech,3,CabbageTech,Twitter,cryptocompare,0,CAB,20212,2017-12-30 17:55:49.202708
37,1498646830,0,32,0,https://twitter.com/cryptoabs,1,CryptoABS,Twitter,cryptocompare,1,CABS,196986,2017-12-30 17:55:48.193663
1697,1504698942,95,1657,684,https://twitter.com/CyberTrustBank,8,CyberTrust Official,Twitter,cryptocompare,105,CABS*,357413,2017-12-30 17:56:19.889874
412,1392054128,0,312,0,https://twitter.com/CACHeCoin,20,CACHeCoin,Twitter,cryptocompare,65,CACH,4405,2017-12-30 17:56:32.654813
6272,1464608421,14,5827,0,https://twitter.com/changefinance,89,Change,Twitter,cryptocompare,208,CAG,341422,2017-12-30 17:56:18.051920
15266,1389928531,351,12126,9336,https://twitter.com/JStuhlman,621,Joseph Stuhlman,Twitter,cryptocompare,35188,CAIX,4406,2017-12-30 17:56:33.073861
0,,,,,,,,Twitter,cryptocompare,,CALC,30029,2017-12-30 17:56:10.587680
70,1404919933,2,60,17,https://twitter.com/CamCoinShare,2,CamCoins,Twitter,cryptocompare,17,CAM,5398,2017-12-30 17:56:45.956149
91,1503996697,543,66,36,https://twitter.com/canya_io,5,Kyle Hornberg,Twitter,cryptocompare,25,CAN*,327632,2017-12-30 17:56:14.460175
15163,1396493548,4415,13886,2991,https://twitter.com/CannabisCoins,255,CannabisCoin (CANN),Twitter,cryptocompare,2859,CANN,4407,2017-12-30 17:56:33.088967
0,,,,,,,,Twitter,cryptocompare,,CAP,4408,2017-12-30 17:56:33.057044
4328,1403345811,366,3792,224,https://twitter.com/cappasity,107,Cappasity Inc.,Twitter,cryptocompare,1256,CAPP,306304,2017-12-30 17:56:12.772697
2861,1393848313,421,2545,1513,https://twitter.com/truecarboncoin,63,Carboncoin,Twitter,cryptocompare,1124,CARBON,21382,2017-12-30 17:55:53.772070
11871,1467021004,3309,11096,58,https://twitter.com/CashaaLtd,155,Cashaa LTD,Twitter,cryptocompare,678,CAS,319254,2017-12-30 17:56:12.779539
0,,,,,,,,Twitter,cryptocompare,,CASH,4409,2017-12-30 17:56:32.576987
872,1499610113,37,797,8,https://twitter.com/CashPokPro ,15,Cash Poker Pro,Twitter,cryptocompare,95,CASH*,222436,2017-12-30 17:56:04.026124
6674,1494725638,153,6044,25,https://twitter.com/blockcatio,126,BlockCAT,Twitter,cryptocompare,397,CAT,194567,2017-12-30 17:55:46.422383
19178,1423101175,115,18718,801,https://twitter.com/bitclave,92,BitClave,Twitter,cryptocompare,405,CAT*,185689,2017-12-30 17:55:45.323631
1127,1388120158,0,1017,70,https://twitter.com/CatcoinOfficial,22,Catcoin,Twitter,cryptocompare,116,CAT1,4410,2017-12-30 17:56:32.441941
1474,1506458770,280,1379,371,https://twitter.com/caviar0x,19,Caviar,Twitter,cryptocompare,148,CAV,340776,2017-12-30 17:56:17.939960
253,1476732860,3,208,110,https://twitter.com/CBDCRYPTODIOL,9,cbd,Twitter,cryptocompare,104,CBD,33008,2017-12-30 17:56:15.690140
6085,1375063859,220,5660,4970,https://twitter.com/CryptoBullionX,85,Crypto Bullion,Twitter,cryptocompare,685,CBX,4411,2017-12-30 17:56:32.357855
0,,,,,,,,Twitter,cryptocompare,,CC,5367,2017-12-30 17:56:45.363094
0,,,,,,,,Twitter,cryptocompare,,CCC,210595,2017-12-30 17:55:52.746222
6052,1397361732,346,5812,1055,https://twitter.com/CCNProject,48,Cannacoin,Twitter,cryptocompare,643,CCN,4412,2017-12-30 17:56:32.505916
479,1508444977,14,444,757,https://twitter.com/CrowdCoinage,7,CrowdCoinage,Twitter,cryptocompare,30,CCOS,542719,2017-12-30 17:56:46.372646
0,,,,,,,,Twitter,cryptocompare,,CCRB,35818,2017-12-30 17:56:19.843277
7222,1501014499,3,7077,6,https://twitter.com/CCS_Crystal,29,Crystal Clear,Twitter,cryptocompare,197,CCT*,301191,2017-12-30 17:56:10.499572
3029,1319573911,250,2970,729,https://twitter.com/coolindark,11,Utku,Twitter,cryptocompare,4886,CCX,34851,2017-12-30 17:56:19.222504
1091,1394039122,61,966,1886,https://twitter.com/ThisIsOurCoin,25,Canada eCoin (CDN),Twitter,cryptocompare,95,CDN,52015,2017-12-30 17:56:39.980744
15841,1481837901,205,14741,86,https://twitter.com/coindashio,220,CoinDash.io,Twitter,cryptocompare,476,CDT,177139,2017-12-30 17:55:45.192538
0,,,,,,,,Twitter,cryptocompare,,CDX,26113,2017-12-30 17:56:03.174247
1958,1499891643,0,1903,1677,https://twitter.com/commodityadnet,11,CDX,Twitter,cryptocompare,92,CDX*,412267,2017-12-30 17:56:27.702275
1046,1423625309,29,966,228,https://twitter.com/miningfarm,16,cryptomining farm,Twitter,cryptocompare,57,CELL,5297,2017-12-30 17:56:41.939246
854,1394636399,79,647,279,https://twitter.com/cryptoescudo,41,Crypto Escudo,Twitter,cryptocompare,2026,CESC,6104,2017-12-30 17:56:47.197863
6940,1411304569,483,6805,4742,https://twitter.com/CetusCoin,27,CetusCoin,Twitter,cryptocompare,797,CETI,3644,2017-12-30 17:56:21.436601
0,,,,,,,,Twitter,cryptocompare,,CF,30119,2017-12-30 17:56:11.411362
0,,,,,,,,Twitter,cryptocompare,,CFC,30123,2017-12-30 17:56:10.326377
0,,,,,,,,Twitter,cryptocompare,,CFD,379232,2017-12-30 17:56:24.239330
13322,1476699865,1339,12236,214,https://twitter.com/cofound_it,217,Cofound.it,Twitter,cryptocompare,1172,CFI,136984,2017-12-30 17:55:43.643650
0,,,,,,,,Twitter,cryptocompare,,CFT,182258,2017-12-30 17:55:45.485585
0,,,,,,,,Twitter,cryptocompare,,CFT*,241536,2017-12-30 17:56:02.446047
286,1251723842,5,236,31,https://twitter.com/CGAnomaly,10,CGAnomaly,Twitter,cryptocompare,107,CGA,20911,2017-12-30 17:55:53.101498
0,,,,,,,,Twitter,cryptocompare,,CHA,7580,2017-12-30 17:56:50.920679
0,,,,,,,,Twitter,cryptocompare,,CHAO,41974,2017-12-30 17:56:27.895510
367,1394507454,50,332,71,https://twitter.com/cleverhash,7,cleverhash,Twitter,cryptocompare,91,CHASH,3648,2017-12-30 17:56:21.541506
0,,,,,,,,Twitter,cryptocompare,,CHAT,52008,2017-12-30 17:56:40.310909
0,,,,,,,,Twitter,cryptocompare,,CHC,56249,2017-12-30 17:56:46.459218
1197,1465378984,223,992,964,https://twitter.com/Chess_Coin,41,ChessCoin,Twitter,cryptocompare,129,CHESS,22407,2017-12-30 17:55:59.868102
0,,,,,,,,Twitter,cryptocompare,,CHIEF,37214,2017-12-30 17:56:25.208899
222,1335283064,845,167,231,https://twitter.com/XLaboratories,11,X-Laboratories,Twitter,cryptocompare,924,CHILD,5377,2017-12-30 17:56:45.674741
82,1437954659,2,77,43,https://twitter.com/ChipCoin_Dev,1,ChipCoin,Twitter,cryptocompare,19,CHIP,8696,2017-12-30 17:56:51.827077
0,,,,,,,,Twitter,cryptocompare,,CHIPS*,517603,2017-12-30 17:56:39.918683
352,1476487293,6,342,38,https://twitter.com/choofcoin_pr,2,choofcoin,Twitter,cryptocompare,49,CHOOF,31002,2017-12-30 17:56:12.332711
131,1415039729,9,106,68,https://twitter.com/CinderCoin,5,Cinder,Twitter,cryptocompare,32,CIN,4413,2017-12-30 17:56:32.655210
1309,1398078483,129,1159,230,https://twitter.com/CinniCoin,30,CINNI,Twitter,cryptocompare,241,CINNI,4414,2017-12-30 17:56:32.719134
0,,,,,,,,Twitter,cryptocompare,,CIR,43598,2017-12-30 17:56:31.915514
1022,1433098399,79,907,668,https://twitter.com/CryptoCircuits,23,Crypto Circuits,Twitter,cryptocompare,73,CIRC,7484,2017-12-30 17:56:50.549266
4872,1418733288,6,4732,3108,https://twitter.com/cryptonetix,28,Cryptonetix,Twitter,cryptocompare,153,CIX,328667,2017-12-30 17:56:14.346213
1498,1467620924,32,1413,1469,https://twitter.com/CryptoJacksCoin,17,Cryptojacks,Twitter,cryptocompare,70,CJ,23734,2017-12-30 17:56:01.011228
0,,,,,,,,Twitter,cryptocompare,,CJC,58125,2017-12-30 17:56:46.338209
3217,1508052151,62,3192,21,https://twitter.com/connectjobfd,5,ConnectJob,Twitter,cryptocompare,76,CJT,382617,2017-12-30 17:56:25.229019
111,1389016260,0,71,33,https://twitter.com/clockcoin,8,Clockcoin,Twitter,cryptocompare,14,CKC,22207,2017-12-30 17:56:03.676295
10238,1399602756,9,9633,319,https://twitter.com/ClamClient,121,The Clam Client,Twitter,cryptocompare,775,CLAM,4416,2017-12-30 17:56:32.579664
2459,1446461078,299,1719,1872,https://twitter.com/Cloudwith_me,148,Cloud With Me,Twitter,cryptocompare,754,CLD,370606,2017-12-30 17:56:23.105873
0,,,,,,,,Twitter,cryptocompare,,CLICK,42680,2017-12-30 17:56:30.374902
0,,,,,,,,Twitter,cryptocompare,,CLINT,22191,2017-12-30 17:56:04.167170
24787,1389583499,1106,23272,8217,https://twitter.com/CloakCoin,303,CloakCoin,Twitter,cryptocompare,894,CLOAK,4417,2017-12-30 17:56:32.442050
3538,1503508598,10,3393,5,https://twitter.com/clout_media,29,CLOUT,Twitter,cryptocompare,53,CLOUT,340816,2017-12-30 17:56:18.628524
96,1366633883,0,71,112,https://twitter.com/copperlark,5,copper lark,Twitter,cryptocompare,19,CLR,4418,2017-12-30 17:56:32.725468
2000,1444087607,36,1765,43,https://twitter.com/Clubcoin_co,47,Club Coin,Twitter,cryptocompare,62,CLUB,15869,2017-12-30 17:55:44.897640
0,,,,,,,,Twitter,cryptocompare,,CLUD,21359,2017-12-30 17:55:53.003782
0,,,,,,,,Twitter,cryptocompare,,CLV,13074,2017-12-30 17:55:41.990901
0,,,,,,,,Twitter,cryptocompare,,CMC,4419,2017-12-30 17:56:33.037886
0,,,,,,,,Twitter,cryptocompare,,CMP,176004,2017-12-30 17:55:44.953356
931,1498950201,101,896,78,https://twitter.com/CampusCoinORG,7,CampusCoin Project,Twitter,cryptocompare,147,CMPCO,228090,2017-12-30 17:55:59.873241
7553,1502705296,0,7223,1,https://twitter.com/comsaglobal,66,COMSA Global,Twitter,cryptocompare,96,CMS,374358,2017-12-30 17:56:23.832581
648,1463862263,36,541,458,https://twitter.com/cometcoin,21,CometCoin,Twitter,cryptocompare,2946,CMT,22354,2017-12-30 17:55:59.199441
5543,1503475583,75,5303,102,https://twitter.com/cybermiles,48,CyberMiles,Twitter,cryptocompare,91,CMT*,439963,2017-12-30 17:56:33.095121
0,,,,,,,,Twitter,cryptocompare,,CNBC,431621,2017-12-30 17:56:31.035531
0,,,,,,,,Twitter,cryptocompare,,CNC,4420,2017-12-30 17:56:33.239361
18755,1454427753,258,17534,11,https://twitter.com/Crowd_indicator,244,Cindicator,Twitter,cryptocompare,1684,CND,338070,2017-12-30 17:56:17.319502
1091,1394039122,61,966,1886,https://twitter.com/ThisIsOurCoin,25,Canada eCoin (CDN),Twitter,cryptocompare,95,CND*,37746,2017-12-30 17:56:24.098822
42,1405548157,0,37,0,https://twitter.com/ConcealCoin,1,ConcealCoin,Twitter,cryptocompare,0,CNL,4421,2017-12-30 17:56:32.750205
0,,,,,,,,Twitter,cryptocompare,,CNMT,25825,2017-12-30 17:56:02.518967
308,1389958792,0,238,8,https://twitter.com/CoinoOrg,14,Coino,Twitter,cryptocompare,36,CNO,42438,2017-12-30 17:56:28.760995
0,,,,,,,,Twitter,cryptocompare,,CNT,70365,2017-12-30 17:56:50.443175
