Id,Id,Id.1,Id.1.1,Id.1.1.1,Id.1.1.1.1,Id.1.1.1.1.1,Id.1.1.1.1.1.1,Id.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Id.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,close,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
373,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514396880.0,2017-12-28 09:55:13.675627,0.0,0.0
374,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514397060.0,2017-12-28 09:55:13.675627,0.0,0.0
375,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514397240.0,2017-12-28 09:55:13.675627,0.0,0.0
376,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514397420.0,2017-12-28 09:55:13.675627,0.0,0.0
377,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514397600.0,2017-12-28 09:55:13.675627,0.0,0.0
378,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514397780.0,2017-12-28 09:55:13.675627,0.0,0.0
379,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514397960.0,2017-12-28 09:55:13.675627,0.0,0.0
380,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514398140.0,2017-12-28 09:55:13.675627,0.0,0.0
381,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514398320.0,2017-12-28 09:55:13.675627,0.0,0.0
382,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514398500.0,2017-12-28 09:55:13.675627,0.0,0.0
383,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514398680.0,2017-12-28 09:55:13.675627,0.0,0.0
384,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514398860.0,2017-12-28 09:55:13.675627,0.0,0.0
385,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514399040.0,2017-12-28 09:55:13.675627,0.0,0.0
386,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514399220.0,2017-12-28 09:55:13.675627,0.0,0.0
387,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514399400.0,2017-12-28 09:55:13.675627,0.0,0.0
388,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514399580.0,2017-12-28 09:55:13.675627,0.0,0.0
389,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514399760.0,2017-12-28 09:55:13.675627,0.0,0.0
390,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514399940.0,2017-12-28 09:55:13.675627,0.0,0.0
391,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514400120.0,2017-12-28 09:55:13.675627,0.0,0.0
392,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514400300.0,2017-12-28 09:55:13.675627,0.0,0.0
393,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514400480.0,2017-12-28 09:55:13.675627,0.0,0.0
394,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514400660.0,2017-12-28 09:55:13.675627,0.0,0.0
395,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514400840.0,2017-12-28 09:55:13.675627,0.0,0.0
396,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514401020.0,2017-12-28 09:55:13.675627,0.0,0.0
397,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514401200.0,2017-12-28 09:55:13.675627,0.0,0.0
398,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514401380.0,2017-12-28 09:55:13.675627,0.0,0.0
399,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514401560.0,2017-12-28 09:55:13.675627,0.0,0.0
400,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514401740.0,2017-12-28 09:55:13.675627,0.0,0.0
401,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514401920.0,2017-12-28 09:55:13.675627,0.0,0.0
402,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514402100.0,2017-12-28 09:55:13.675627,0.0,0.0
403,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514402280.0,2017-12-28 09:55:13.675627,0.0,0.0
404,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514402460.0,2017-12-28 09:55:13.675627,0.0,0.0
405,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514402640.0,2017-12-28 09:55:13.675627,0.0,0.0
406,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514402820.0,2017-12-28 09:55:13.675627,0.0,0.0
407,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514403000.0,2017-12-28 09:55:13.675627,0.0,0.0
408,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514403180.0,2017-12-28 09:55:13.675627,0.0,0.0
409,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514403360.0,2017-12-28 09:55:13.675627,0.0,0.0
410,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514403540.0,2017-12-28 09:55:13.675627,0.0,0.0
411,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514403720.0,2017-12-28 09:55:13.675627,0.0,0.0
412,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514403900.0,2017-12-28 09:55:13.675627,0.0,0.0
413,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514404080.0,2017-12-28 09:55:13.675627,0.0,0.0
414,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514404260.0,2017-12-28 09:55:13.675627,0.0,0.0
415,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514404440.0,2017-12-28 09:55:13.675627,0.0,0.0
416,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514404620.0,2017-12-28 09:55:13.675627,0.0,0.0
417,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514404800.0,2017-12-28 09:55:13.675627,0.0,0.0
418,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514404980.0,2017-12-28 09:55:13.675627,0.0,0.0
419,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514405160.0,2017-12-28 09:55:13.675627,0.0,0.0
420,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514405340.0,2017-12-28 09:55:13.675627,0.0,0.0
421,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514405520.0,2017-12-28 09:55:13.675627,0.0,0.0
422,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514405700.0,2017-12-28 09:55:13.675627,0.0,0.0
423,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514405880.0,2017-12-28 09:55:13.675627,0.0,0.0
424,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514406060.0,2017-12-28 09:55:13.675627,0.0,0.0
425,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514406240.0,2017-12-28 09:55:13.675627,0.0,0.0
426,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514406420.0,2017-12-28 09:55:13.675627,0.0,0.0
427,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514406600.0,2017-12-28 09:55:13.675627,0.0,0.0
428,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514406780.0,2017-12-28 09:55:13.675627,0.0,0.0
429,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514406960.0,2017-12-28 09:55:13.675627,0.0,0.0
430,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514407140.0,2017-12-28 09:55:13.675627,0.0,0.0
431,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514407320.0,2017-12-28 09:55:13.675627,0.0,0.0
432,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514407500.0,2017-12-28 09:55:13.675627,0.0,0.0
433,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514407680.0,2017-12-28 09:55:13.675627,0.0,0.0
434,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514407860.0,2017-12-28 09:55:13.675627,0.0,0.0
435,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514408040.0,2017-12-28 09:55:13.675627,0.0,0.0
436,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514408220.0,2017-12-28 09:55:13.675627,0.0,0.0
437,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514408400.0,2017-12-28 09:55:13.675627,0.0,0.0
438,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514408580.0,2017-12-28 09:55:13.675627,0.0,0.0
439,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514408760.0,2017-12-28 09:55:13.675627,0.0,0.0
440,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514408940.0,2017-12-28 09:55:13.675627,0.0,0.0
441,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514409120.0,2017-12-28 09:55:13.675627,0.0,0.0
442,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514409300.0,2017-12-28 09:55:13.675627,0.0,0.0
443,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514409480.0,2017-12-28 09:55:13.675627,0.0,0.0
444,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514409660.0,2017-12-28 09:55:13.675627,0.0,0.0
445,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514409840.0,2017-12-28 09:55:13.675627,0.0,0.0
446,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514410020.0,2017-12-28 09:55:13.675627,0.0,0.0
447,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514410200.0,2017-12-28 09:55:13.675627,0.0,0.0
448,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514410380.0,2017-12-28 09:55:13.675627,0.0,0.0
449,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514410560.0,2017-12-28 09:55:13.675627,0.0,0.0
450,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514410740.0,2017-12-28 09:55:13.675627,0.0,0.0
451,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514410920.0,2017-12-28 09:55:13.675627,0.0,0.0
452,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514411100.0,2017-12-28 09:55:13.675627,0.0,0.0
453,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514411280.0,2017-12-28 09:55:13.675627,0.0,0.0
454,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,,,,,,,,,,,,,,,,,,,,0.3,1.0,JordanManual,CCCAGG,0.3,0.3,0.3,2015.0,1514411460.0,2017-12-28 09:55:13.675627,0.0,0.0
